season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
17_season,Burnley,Crystal Palace,1,0,H,M Oliver,7,14,1,1,0,0
17_season,Swansea,Newcastle,0,1,A,M Jones,11,15,2,3,0,0
17_season,West Ham,Huddersfield,2,0,H,K Friend,11,14,1,2,0,0
17_season,Bournemouth,Brighton,2,1,H,C Pawson,5,12,0,0,0,0
17_season,Crystal Palace,Southampton,0,1,A,R Madley,14,13,5,1,0,0
17_season,Huddersfield,Leicester,1,1,D,J Moss,6,6,1,1,0,0
17_season,Liverpool,Burnley,1,1,D,R East,7,9,1,2,0,0
17_season,Newcastle,Stoke,2,1,H,S Attwell,13,11,3,1,0,0
17_season,Tottenham,Swansea,0,0,D,M Dean,11,9,1,3,0,0
17_season,Watford,Man City,0,6,A,A Taylor,8,6,2,0,0,0
17_season,West Brom,West Ham,0,0,D,P Tierney,15,7,2,2,0,0
17_season,Chelsea,Arsenal,0,0,D,M Oliver,11,15,1,3,1,0
17_season,Man United,Everton,4,0,H,A Marriner,15,14,1,1,0,0
17_season,Burnley,Huddersfield,0,0,D,C Kavanagh,9,13,3,2,0,0
17_season,Everton,Bournemouth,2,1,H,M Atkinson,12,11,3,1,0,0
17_season,Leicester,Liverpool,2,3,A,A Taylor,13,14,3,3,0,0
17_season,Man City,Crystal Palace,5,0,H,N Swarbrick,6,7,3,1,0,0
17_season,Southampton,Man United,0,1,A,C Pawson,12,9,1,4,0,0
17_season,Stoke,Chelsea,0,4,A,M Dean,5,14,2,2,0,0
17_season,Swansea,Watford,1,2,A,L Mason,9,16,1,3,0,0
17_season,West Ham,Tottenham,2,3,A,M Oliver,10,20,4,2,0,1
17_season,Brighton,Newcastle,1,0,H,A Marriner,6,8,2,1,0,0
17_season,Arsenal,West Brom,2,0,H,R Madley,8,17,1,4,0,0
17_season,Bournemouth,Leicester,0,0,D,G Scott,6,10,1,0,0,0
17_season,Chelsea,Man City,0,1,A,M Atkinson,8,13,0,2,0,0
17_season,Huddersfield,Tottenham,0,4,A,N Swarbrick,7,4,1,1,0,0
17_season,Man United,Crystal Palace,4,0,H,M Dean,6,9,0,0,0,0
17_season,Stoke,Southampton,2,1,H,M Jones,11,10,1,2,0,0
17_season,West Brom,Watford,2,2,D,M Oliver,12,11,3,0,0,0
17_season,West Ham,Swansea,1,0,H,R East,15,13,3,2,0,0
17_season,Arsenal,Brighton,2,0,H,K Friend,7,8,0,2,0,0
17_season,Everton,Burnley,0,1,A,J Moss,14,7,2,2,0,0
17_season,Newcastle,Liverpool,1,1,D,C Pawson,11,6,1,1,0,0
17_season,Burnley,West Ham,1,1,D,S Attwell,11,14,2,2,0,1
17_season,Crystal Palace,Chelsea,2,1,H,A Marriner,7,6,2,1,0,0
17_season,Liverpool,Man United,0,0,D,M Atkinson,7,13,0,2,0,0
17_season,Man City,Stoke,7,2,H,C Pawson,5,8,0,1,0,0
17_season,Swansea,Huddersfield,2,0,H,P Tierney,12,16,1,5,0,0
17_season,Tottenham,Bournemouth,1,0,H,R Madley,9,7,1,3,0,0
17_season,Watford,Arsenal,2,1,H,N Swarbrick,8,10,1,0,0,0
17_season,Brighton,Everton,1,1,D,M Oliver,12,10,4,1,0,0
17_season,Southampton,Newcastle,2,2,D,K Friend,11,12,1,2,0,0
17_season,Leicester,West Brom,1,1,D,M Dean,13,6,2,2,0,0
17_season,West Ham,Brighton,0,3,A,M Atkinson,5,13,1,0,0,0
17_season,Chelsea,Watford,4,2,H,J Moss,13,16,2,3,0,0
17_season,Huddersfield,Man United,2,1,H,L Mason,10,12,4,2,0,0
17_season,Man City,Burnley,3,0,H,R East,10,6,2,3,0,0
17_season,Newcastle,Crystal Palace,1,0,H,S Attwell,12,14,4,2,0,0
17_season,Southampton,West Brom,1,0,H,G Scott,10,8,0,1,0,0
17_season,Stoke,Bournemouth,1,2,A,L Probert,17,10,0,1,0,0
17_season,Swansea,Leicester,1,2,A,M Oliver,6,9,0,1,0,0
17_season,Everton,Arsenal,2,5,A,C Pawson,14,14,1,1,1,0
17_season,Tottenham,Liverpool,4,1,H,A Marriner,2,8,0,1,0,0
17_season,Arsenal,Swansea,2,1,H,L Mason,9,9,0,0,0,0
17_season,Bournemouth,Chelsea,0,1,A,C Pawson,5,5,2,0,0,0
17_season,Crystal Palace,West Ham,2,2,D,R Madley,18,15,1,2,0,0
17_season,Liverpool,Huddersfield,3,0,H,K Friend,10,8,0,1,0,0
17_season,Man United,Tottenham,1,0,H,J Moss,12,14,1,0,0,0
17_season,Watford,Stoke,0,1,A,M Oliver,10,9,4,4,0,0
17_season,West Brom,Man City,2,3,A,M Jones,10,7,2,3,0,0
17_season,Brighton,Southampton,1,1,D,N Swarbrick,9,10,3,1,0,0
17_season,Leicester,Everton,2,0,H,A Marriner,6,10,0,2,0,0
17_season,Burnley,Newcastle,1,0,H,M Dean,9,10,3,0,0,0
17_season,Huddersfield,West Brom,1,0,H,R East,8,15,1,4,1,0
17_season,Newcastle,Bournemouth,0,1,A,P Tierney,11,12,2,2,0,0
17_season,Southampton,Burnley,0,1,A,L Probert,4,4,0,0,0,0
17_season,Stoke,Leicester,2,2,D,R Madley,12,8,0,0,0,0
17_season,Swansea,Brighton,0,1,A,M Dean,13,12,2,1,0,0
17_season,West Ham,Liverpool,1,4,A,N Swarbrick,9,13,3,0,0,0
17_season,Chelsea,Man United,1,0,H,A Taylor,16,20,1,3,0,0
17_season,Everton,Watford,3,2,H,G Scott,14,12,0,2,0,0
17_season,Man City,Arsenal,3,1,H,M Oliver,15,15,1,6,0,0
17_season,Tottenham,Crystal Palace,1,0,H,K Friend,6,7,0,2,0,0
17_season,Arsenal,Tottenham,2,0,H,M Dean,11,16,4,1,0,0
17_season,Bournemouth,Huddersfield,4,0,H,L Probert,13,10,3,2,1,0
17_season,Burnley,Swansea,2,0,H,M Atkinson,12,12,1,1,0,0
17_season,Crystal Palace,Everton,2,2,D,A Taylor,9,26,2,3,0,0
17_season,Leicester,Man City,0,2,A,G Scott,8,10,1,1,0,0
17_season,Liverpool,Southampton,3,0,H,M Jones,15,9,1,1,0,0
17_season,Man United,Newcastle,4,1,H,C Pawson,10,9,1,1,0,0
17_season,West Brom,Chelsea,0,4,A,J Moss,13,12,2,3,0,0
17_season,Watford,West Ham,2,0,H,A Marriner,13,10,1,4,0,0
17_season,Brighton,Stoke,2,2,D,L Mason,13,5,1,0,0,0
17_season,West Ham,Leicester,1,1,D,M Atkinson,9,12,1,1,0,0
17_season,Crystal Palace,Stoke,2,1,H,M Dean,9,5,1,1,0,0
17_season,Liverpool,Chelsea,1,1,D,M Oliver,10,7,0,0,0,0
17_season,Man United,Brighton,1,0,H,N Swarbrick,9,9,0,2,0,0
17_season,Newcastle,Watford,0,3,A,C Kavanagh,8,13,1,2,0,0
17_season,Swansea,Bournemouth,0,0,D,S Attwell,18,6,4,2,0,0
17_season,Tottenham,West Brom,1,1,D,M Jones,10,13,1,4,0,0
17_season,Burnley,Arsenal,0,1,A,L Mason,8,14,2,0,0,0
17_season,Huddersfield,Man City,1,2,A,C Pawson,10,10,2,3,1,0
17_season,Southampton,Everton,4,1,H,K Friend,6,13,0,0,0,0
17_season,Brighton,Crystal Palace,0,0,D,A Marriner,13,8,2,0,0,0
17_season,Leicester,Tottenham,2,1,H,A Taylor,7,10,1,2,0,0
17_season,Watford,Man United,2,4,A,J Moss,12,10,2,1,0,0
17_season,West Brom,Newcastle,2,2,D,L Probert,13,12,0,0,0,0
17_season,Arsenal,Huddersfield,5,0,H,G Scott,10,12,0,1,0,0
17_season,Bournemouth,Burnley,1,2,A,R East,9,11,0,1,0,0
17_season,Chelsea,Swansea,1,0,H,N Swarbrick,10,7,1,0,0,0
17_season,Everton,West Ham,4,0,H,M Oliver,16,6,2,1,0,0
17_season,Man City,Southampton,2,1,H,P Tierney,12,11,1,1,0,0
17_season,Stoke,Liverpool,0,3,A,M Atkinson,8,10,1,5,0,0
17_season,Arsenal,Man United,1,3,A,A Marriner,11,10,3,2,0,1
17_season,Brighton,Liverpool,1,5,A,G Scott,8,7,1,0,0,0
17_season,Chelsea,Newcastle,3,1,H,K Friend,8,13,0,1,0,0
17_season,Everton,Huddersfield,2,0,H,C Kavanagh,12,9,2,1,0,0
17_season,Leicester,Burnley,1,0,H,P Tierney,3,11,0,2,0,0
17_season,Stoke,Swansea,2,1,H,C Pawson,12,10,2,0,0,0
17_season,Watford,Tottenham,1,1,D,M Atkinson,16,8,4,1,0,1
17_season,West Brom,Crystal Palace,0,0,D,M Oliver,11,10,3,1,0,0
17_season,Bournemouth,Southampton,1,1,D,J Moss,6,12,2,1,0,0
17_season,Man City,West Ham,2,1,H,M Dean,5,7,2,2,0,0
17_season,Burnley,Watford,1,0,H,L Probert,10,12,1,0,0,1
17_season,Crystal Palace,Bournemouth,2,2,D,K Friend,14,14,5,2,0,0
17_season,Huddersfield,Brighton,2,0,H,S Attwell,6,10,0,0,0,0
17_season,Newcastle,Leicester,2,3,A,N Swarbrick,10,9,2,1,0,0
17_season,Swansea,West Brom,1,0,H,M Dean,8,18,2,5,0,0
17_season,Tottenham,Stoke,5,1,H,R East,12,9,1,0,0,0
17_season,West Ham,Chelsea,1,0,H,A Taylor,10,10,6,1,0,0
17_season,Liverpool,Everton,1,1,D,C Pawson,8,11,1,3,0,0
17_season,Man United,Man City,1,2,A,M Oliver,16,10,4,2,0,0
17_season,Southampton,Arsenal,1,1,D,R Madley,12,10,2,2,0,0
17_season,Burnley,Stoke,1,0,H,M Jones,6,14,0,0,0,0
17_season,Crystal Palace,Watford,2,1,H,L Mason,14,18,2,1,0,1
17_season,Huddersfield,Chelsea,1,3,A,A Marriner,11,4,0,0,0,0
17_season,Liverpool,West Brom,0,0,D,P Tierney,16,6,1,0,0,0
17_season,Man United,Bournemouth,1,0,H,G Scott,14,12,1,2,0,0
17_season,Newcastle,Everton,0,1,A,M Atkinson,10,11,1,2,1,0
17_season,Southampton,Leicester,1,4,A,C Kavanagh,13,9,1,0,0,0
17_season,Swansea,Man City,0,4,A,A Taylor,12,6,0,0,0,0
17_season,Tottenham,Brighton,2,0,H,R Madley,5,10,1,1,0,0
17_season,West Ham,Arsenal,0,0,D,J Moss,9,9,1,0,0,0
17_season,Arsenal,Newcastle,1,0,H,S Attwell,13,9,2,1,0,0
17_season,Brighton,Burnley,0,0,D,C Kavanagh,13,13,4,2,0,0
17_season,Chelsea,Southampton,1,0,H,R East,8,16,1,3,0,0
17_season,Leicester,Crystal Palace,0,3,A,M Atkinson,12,13,2,2,1,0
17_season,Man City,Tottenham,4,1,H,C Pawson,13,20,2,4,0,0
17_season,Stoke,West Ham,0,3,A,G Scott,12,13,2,1,0,0
17_season,Watford,Huddersfield,1,4,A,M Oliver,12,17,2,1,1,1
17_season,Bournemouth,Liverpool,0,4,A,A Marriner,5,10,1,1,0,0
17_season,West Brom,Man United,1,2,A,A Taylor,14,7,1,3,0,0
17_season,Everton,Swansea,3,1,H,J Moss,12,12,2,3,0,0
17_season,Arsenal,Liverpool,3,3,D,M Atkinson,9,11,1,0,0,0
17_season,Brighton,Watford,1,0,H,P Tierney,8,11,0,0,0,0
17_season,Burnley,Tottenham,0,3,A,M Oliver,10,10,1,2,0,0
17_season,Everton,Chelsea,0,0,D,R Madley,8,4,3,0,0,0
17_season,Leicester,Man United,2,2,D,J Moss,19,8,2,2,1,0
17_season,Man City,Bournemouth,4,0,H,M Jones,8,7,0,1,0,0
17_season,Southampton,Huddersfield,1,1,D,L Probert,16,9,2,1,0,0
17_season,Stoke,West Brom,3,1,H,N Swarbrick,9,11,1,0,0,0
17_season,Swansea,Crystal Palace,1,1,D,C Pawson,13,11,2,3,0,0
17_season,West Ham,Newcastle,2,3,A,L Mason,9,12,1,1,0,0
17_season,Bournemouth,West Ham,3,3,D,S Attwell,12,14,3,4,0,0
17_season,Chelsea,Brighton,2,0,H,M Dean,8,8,0,1,0,0
17_season,Huddersfield,Stoke,1,1,D,A Taylor,9,12,2,4,0,0
17_season,Liverpool,Swansea,5,0,H,K Friend,5,8,0,1,0,0
17_season,Man United,Burnley,2,2,D,M Atkinson,10,14,3,7,0,0
17_season,Tottenham,Southampton,5,2,H,G Scott,8,15,0,2,0,0
17_season,Watford,Leicester,2,1,H,C Kavanagh,7,13,3,3,0,0
17_season,West Brom,Everton,0,0,D,R East,14,13,2,0,0,0
17_season,Newcastle,Man City,0,1,A,A Marriner,11,6,1,0,0,0
17_season,Crystal Palace,Arsenal,2,3,A,M Oliver,12,7,0,1,0,0
17_season,Bournemouth,Everton,2,1,H,L Probert,8,13,0,0,0,0
17_season,Chelsea,Stoke,5,0,H,K Friend,5,10,1,1,0,0
17_season,Huddersfield,Burnley,0,0,D,P Tierney,14,14,2,1,0,0
17_season,Liverpool,Leicester,2,1,H,N Swarbrick,7,3,3,2,0,0
17_season,Man United,Southampton,0,0,D,C Pawson,12,13,2,4,0,0
17_season,Newcastle,Brighton,0,0,D,A Taylor,11,10,2,2,0,0
17_season,Watford,Swansea,1,2,A,M Atkinson,14,13,4,2,0,0
17_season,Crystal Palace,Man City,0,0,D,J Moss,14,11,5,4,0,0
17_season,West Brom,Arsenal,1,1,D,M Dean,14,9,3,3,0,0
17_season,Brighton,Bournemouth,2,2,D,M Oliver,13,9,2,1,0,0
17_season,Burnley,Liverpool,1,2,A,R East,4,12,0,0,0,0
17_season,Everton,Man United,0,2,A,A Marriner,11,10,2,0,0,0
17_season,Leicester,Huddersfield,3,0,H,G Scott,7,9,1,1,0,0
17_season,Stoke,Newcastle,0,1,A,C Kavanagh,10,11,3,1,0,0
17_season,Man City,Watford,3,1,H,L Mason,8,12,1,1,0,0
17_season,Southampton,Crystal Palace,1,2,A,S Attwell,8,11,0,1,0,0
17_season,Swansea,Tottenham,0,2,A,R Madley,12,9,2,2,0,0
17_season,West Ham,West Brom,2,1,H,M Jones,12,12,3,2,0,0
17_season,Arsenal,Chelsea,2,2,D,A Taylor,11,11,3,2,0,0
17_season,Tottenham,West Ham,1,1,D,M Dean,10,6,0,2,0,0
17_season,Chelsea,Leicester,0,0,D,M Jones,14,13,2,2,0,1
17_season,Crystal Palace,Burnley,1,0,H,M Oliver,16,10,0,3,0,0
17_season,Huddersfield,West Ham,1,4,A,J Moss,7,9,1,1,0,0
17_season,Newcastle,Swansea,1,1,D,G Scott,11,10,0,3,0,0
17_season,Tottenham,Everton,4,0,H,C Pawson,11,15,0,2,0,0
17_season,Watford,Southampton,2,2,D,R East,11,13,0,5,0,0
17_season,West Brom,Brighton,2,0,H,M Atkinson,8,15,0,0,0,0
17_season,Bournemouth,Arsenal,2,1,H,K Friend,8,10,2,2,0,0
17_season,Liverpool,Man City,4,3,H,A Marriner,10,7,2,3,0,0
17_season,Man United,Stoke,3,0,H,A Taylor,14,10,2,1,0,0
17_season,Arsenal,Crystal Palace,4,1,H,C Kavanagh,6,8,0,0,0,0
17_season,Brighton,Chelsea,0,4,A,J Moss,12,5,3,0,0,0
17_season,Burnley,Man United,0,1,A,M Dean,7,12,3,3,0,0
17_season,Everton,West Brom,1,1,D,S Attwell,15,10,2,1,0,0
17_season,Leicester,Watford,2,0,H,L Probert,11,10,0,0,0,0
17_season,Man City,Newcastle,3,1,H,P Tierney,5,10,0,1,0,0
17_season,Stoke,Huddersfield,2,0,H,M Oliver,18,13,1,1,0,0
17_season,West Ham,Bournemouth,1,1,D,M Atkinson,8,7,3,1,0,0
17_season,Southampton,Tottenham,1,1,D,K Friend,8,15,2,3,0,0
17_season,Swansea,Liverpool,1,0,H,N Swarbrick,5,9,0,2,0,0
17_season,Huddersfield,Liverpool,0,3,A,K Friend,8,8,0,0,0,0
17_season,Swansea,Arsenal,3,1,H,L Mason,4,8,0,3,0,0
17_season,West Ham,Crystal Palace,1,1,D,N Swarbrick,11,15,1,3,0,0
17_season,Chelsea,Bournemouth,0,3,A,L Probert,5,12,1,0,0,0
17_season,Everton,Leicester,2,1,H,C Kavanagh,9,10,0,2,0,0
17_season,Man City,West Brom,3,0,H,R Madley,10,10,1,3,0,0
17_season,Newcastle,Burnley,1,1,D,S Hooper,15,15,1,2,0,0
17_season,Southampton,Brighton,1,1,D,M Dean,8,10,3,1,0,0
17_season,Stoke,Watford,0,0,D,J Moss,12,12,4,3,0,0
17_season,Tottenham,Man United,2,0,H,A Marriner,10,13,2,2,0,0
17_season,Arsenal,Everton,5,1,H,N Swarbrick,8,8,2,0,0,0
17_season,Bournemouth,Stoke,2,1,H,P Tierney,14,19,2,3,0,0
17_season,Brighton,West Ham,3,1,H,R East,11,7,3,1,0,0
17_season,Burnley,Man City,1,1,D,M Atkinson,9,6,4,1,0,0
17_season,Leicester,Swansea,1,1,D,A Taylor,9,8,1,0,0,0
17_season,Man United,Huddersfield,2,0,H,S Attwell,5,19,2,4,0,0
17_season,West Brom,Southampton,2,3,A,M Oliver,12,10,2,1,0,0
17_season,Crystal Palace,Newcastle,1,1,D,A Marriner,11,8,1,1,0,0
17_season,Liverpool,Tottenham,2,2,D,J Moss,15,9,3,1,0,0
17_season,Watford,Chelsea,4,1,H,M Dean,11,8,2,2,0,1
17_season,Everton,Crystal Palace,3,1,H,J Moss,14,15,1,1,0,0
17_season,Man City,Leicester,5,1,H,M Jones,10,12,2,3,0,0
17_season,Stoke,Brighton,1,1,D,R Madley,6,10,0,0,0,0
17_season,Swansea,Burnley,1,0,H,A Marriner,10,9,2,1,0,0
17_season,Tottenham,Arsenal,1,0,H,A Taylor,13,9,2,1,0,0
17_season,West Ham,Watford,2,0,H,G Scott,11,7,1,1,0,0
17_season,Huddersfield,Bournemouth,4,1,H,M Oliver,12,12,0,3,0,0
17_season,Newcastle,Man United,1,0,H,C Pawson,12,15,0,2,0,0
17_season,Southampton,Liverpool,0,2,A,M Atkinson,5,8,1,2,0,0
17_season,Chelsea,West Brom,3,0,H,L Mason,11,11,0,2,0,0
17_season,Bournemouth,Newcastle,2,2,D,R East,12,10,1,4,0,0
17_season,Brighton,Swansea,4,1,H,M Dean,17,6,1,0,0,0
17_season,Burnley,Southampton,1,1,D,R Madley,8,14,1,0,0,0
17_season,Leicester,Stoke,1,1,D,M Oliver,10,16,1,3,0,0
17_season,Liverpool,West Ham,4,1,H,S Attwell,7,7,0,2,0,0
17_season,Watford,Everton,1,0,H,A Taylor,10,9,3,1,0,0
17_season,West Brom,Huddersfield,1,2,A,J Moss,11,9,1,1,0,0
17_season,Crystal Palace,Tottenham,0,1,A,K Friend,12,5,0,1,0,0
17_season,Man United,Chelsea,2,1,H,M Atkinson,13,12,2,2,0,0
17_season,Arsenal,Man City,0,3,A,A Marriner,11,11,1,1,0,0
17_season,Burnley,Everton,2,1,H,C Kavanagh,9,12,1,1,0,1
17_season,Leicester,Bournemouth,1,1,D,L Probert,11,7,2,1,0,0
17_season,Liverpool,Newcastle,2,0,H,G Scott,7,9,0,0,0,0
17_season,Southampton,Stoke,0,0,D,A Taylor,8,13,0,1,0,0
17_season,Swansea,West Ham,4,1,H,M Atkinson,9,14,0,3,0,0
17_season,Tottenham,Huddersfield,2,0,H,K Friend,6,8,1,1,0,0
17_season,Watford,West Brom,1,0,H,P Tierney,11,12,2,0,0,0
17_season,Brighton,Arsenal,2,1,H,S Attwell,13,12,3,3,0,0
17_season,Man City,Chelsea,1,0,H,M Oliver,8,9,2,1,0,0
17_season,Crystal Palace,Man United,2,3,A,N Swarbrick,10,8,1,3,0,0
17_season,Chelsea,Crystal Palace,2,1,H,A Taylor,8,9,1,2,0,0
17_season,Everton,Brighton,2,0,H,R East,10,14,0,1,0,1
17_season,Huddersfield,Swansea,0,0,D,M Oliver,9,9,2,3,0,1
17_season,Man United,Liverpool,2,1,H,C Pawson,10,16,2,1,0,0
17_season,Newcastle,Southampton,3,0,H,A Marriner,10,10,0,2,0,0
17_season,West Brom,Leicester,1,4,A,R Madley,6,7,1,3,0,0
17_season,West Ham,Burnley,0,3,A,L Mason,13,7,2,2,0,0
17_season,Arsenal,Watford,3,0,H,M Atkinson,12,9,2,1,0,0
17_season,Bournemouth,Tottenham,1,4,A,M Dean,10,7,1,1,0,0
17_season,Stoke,Man City,0,2,A,J Moss,6,8,1,0,0,0
17_season,Bournemouth,West Brom,2,1,H,G Scott,6,9,1,2,0,0
17_season,Huddersfield,Crystal Palace,0,2,A,M Dean,11,12,3,2,0,0
17_season,Liverpool,Watford,5,0,H,A Taylor,5,4,1,0,0,0
17_season,Stoke,Everton,1,2,A,M Atkinson,13,12,1,1,1,0
17_season,Brighton,Leicester,0,2,A,C Kavanagh,11,13,2,4,0,1
17_season,Crystal Palace,Liverpool,1,2,A,N Swarbrick,6,8,2,2,0,0
17_season,Everton,Man City,1,3,A,P Tierney,10,8,0,0,0,0
17_season,Man United,Swansea,2,0,H,R Madley,5,13,0,0,0,0
17_season,Newcastle,Huddersfield,1,0,H,M Atkinson,9,10,1,4,0,0
17_season,Watford,Bournemouth,2,2,D,A Marriner,16,6,4,0,0,0
17_season,West Brom,Burnley,1,2,A,L Probert,12,9,1,3,0,0
17_season,West Ham,Southampton,3,0,H,J Moss,9,16,0,3,0,0
17_season,Arsenal,Stoke,3,0,H,C Pawson,9,13,1,2,0,0
17_season,Chelsea,Tottenham,1,3,A,A Marriner,4,11,0,1,0,0
17_season,Bournemouth,Crystal Palace,2,2,D,J Moss,8,9,2,2,0,0
17_season,Brighton,Huddersfield,1,1,D,A Taylor,13,7,1,0,1,0
17_season,Everton,Liverpool,0,0,D,M Oliver,12,7,0,0,0,0
17_season,Leicester,Newcastle,1,2,A,S Attwell,7,14,1,3,0,0
17_season,Man City,Man United,2,3,A,M Atkinson,17,9,6,3,0,0
17_season,Stoke,Tottenham,1,2,A,G Scott,19,8,4,3,0,0
17_season,Watford,Burnley,1,2,A,P Tierney,18,12,2,2,0,0
17_season,West Brom,Swansea,1,1,D,R East,15,5,3,2,0,0
17_season,Arsenal,Southampton,3,2,H,A Marriner,11,7,2,1,1,1
17_season,Chelsea,West Ham,1,1,D,K Friend,7,11,0,1,0,0
17_season,Burnley,Leicester,2,1,H,M Atkinson,9,10,2,1,0,0
17_season,Crystal Palace,Brighton,3,2,H,A Marriner,12,16,3,2,0,0
17_season,Huddersfield,Watford,1,0,H,C Pawson,9,8,2,2,0,0
17_season,Liverpool,Bournemouth,3,0,H,C Kavanagh,9,9,1,1,0,0
17_season,Southampton,Chelsea,2,3,A,M Dean,13,14,5,3,0,0
17_season,Swansea,Everton,1,1,D,L Mason,10,11,1,1,0,0
17_season,Tottenham,Man City,1,3,A,J Moss,11,12,3,4,0,0
17_season,Man United,West Brom,0,1,A,P Tierney,8,13,1,1,0,0
17_season,Newcastle,Arsenal,2,1,H,A Taylor,11,9,1,0,0,0
17_season,West Ham,Stoke,1,1,D,M Oliver,15,21,2,3,0,0
17_season,Brighton,Tottenham,1,1,D,K Friend,6,5,1,0,0,0
17_season,Bournemouth,Man United,0,2,A,G Scott,9,8,3,1,0,0
17_season,Burnley,Chelsea,1,2,A,R Madley,9,11,1,0,0,0
17_season,Leicester,Southampton,0,0,D,R East,10,10,0,0,0,0
17_season,Watford,Crystal Palace,0,0,D,C Kavanagh,17,13,3,5,0,0
17_season,West Brom,Liverpool,2,2,D,S Attwell,12,5,0,1,0,0
17_season,Arsenal,West Ham,4,1,H,L Mason,11,9,3,2,0,0
17_season,Man City,Swansea,5,0,H,C Pawson,6,8,0,1,0,0
17_season,Stoke,Burnley,1,1,D,M Dean,15,5,2,1,0,0
17_season,Everton,Newcastle,1,0,H,R Madley,10,11,2,1,0,0
17_season,Burnley,Brighton,0,0,D,R East,5,17,0,2,0,0
17_season,Crystal Palace,Leicester,5,0,H,M Dean,11,9,1,1,0,1
17_season,Huddersfield,Everton,0,2,A,L Probert,9,8,1,0,0,0
17_season,Liverpool,Stoke,0,0,D,A Marriner,7,14,1,2,0,0
17_season,Newcastle,West Brom,0,1,A,D Coote,8,13,1,3,0,0
17_season,Southampton,Bournemouth,2,1,H,A Taylor,12,11,5,1,0,0
17_season,Swansea,Chelsea,0,1,A,J Moss,13,9,1,1,0,0
17_season,Man United,Arsenal,2,1,H,K Friend,12,7,0,1,0,0
17_season,West Ham,Man City,1,4,A,N Swarbrick,5,11,0,1,0,0
17_season,Tottenham,Watford,2,0,H,M Oliver,11,10,1,0,0,0
17_season,Brighton,Man United,1,0,H,C Pawson,5,3,2,0,0,0
17_season,Bournemouth,Swansea,1,0,H,K Friend,10,10,1,4,0,0
17_season,Everton,Southampton,1,1,D,J Moss,14,12,2,4,0,1
17_season,Leicester,West Ham,0,2,A,C Kavanagh,8,9,1,2,0,0
17_season,Stoke,Crystal Palace,1,2,A,M Atkinson,18,12,5,2,0,0
17_season,Watford,Newcastle,2,1,H,R East,9,11,2,1,0,0
