season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Referee,HF,AF,HY,AY,HR,AR
15_season,Stoke,Watford,0,2,A,M Atkinson,10,18,3,1,0,0
15_season,West Ham,Chelsea,2,1,H,J Moss,10,12,1,5,0,1
15_season,Bournemouth,Tottenham,1,5,A,R East,8,15,0,1,0,0
15_season,Liverpool,Southampton,1,1,D,A Marriner,8,11,1,0,0,1
15_season,Man United,Man City,0,0,D,M Clattenburg,17,13,2,2,0,0
15_season,Sunderland,Newcastle,3,0,H,R Madley,12,10,0,2,0,1
15_season,Chelsea,Liverpool,1,3,A,M Clattenburg,9,21,1,4,0,0
15_season,Crystal Palace,Man United,0,0,D,M Jones,12,15,3,3,0,0
15_season,Man City,Norwich,2,1,H,R Madley,4,13,2,2,0,1
15_season,Newcastle,Stoke,0,0,D,R East,6,16,1,3,0,0
15_season,Swansea,Arsenal,0,3,A,K Friend,12,7,2,0,0,0
15_season,Watford,West Ham,2,0,H,K Stroud,16,12,3,0,0,1
15_season,West Brom,Leicester,2,3,A,A Taylor,3,11,0,2,0,0
15_season,Everton,Sunderland,6,2,H,A Marriner,6,5,3,2,0,0
15_season,Southampton,Bournemouth,2,0,H,C Pawson,5,5,0,2,1,0
15_season,Tottenham,Aston Villa,3,1,H,M Dean,6,15,0,3,0,0
15_season,Bournemouth,Newcastle,0,1,A,L Mason,9,11,2,2,0,0
15_season,Leicester,Watford,2,1,H,R East,10,10,0,1,0,0
15_season,Man United,West Brom,2,0,H,M Dean,11,10,1,3,0,1
15_season,Norwich,Swansea,1,0,H,M Clattenburg,12,7,1,0,0,0
15_season,Stoke,Chelsea,1,0,H,A Taylor,13,10,3,1,0,0
15_season,Sunderland,Southampton,0,1,A,M Jones,3,7,1,3,0,0
15_season,West Ham,Everton,1,1,D,P Tierney,11,12,1,2,0,0
15_season,Arsenal,Tottenham,1,1,D,M Atkinson,12,17,0,1,0,0
15_season,Aston Villa,Man City,0,0,D,C Pawson,7,7,1,1,0,0
15_season,Liverpool,Crystal Palace,1,2,A,N Swarbrick,7,6,1,2,0,0
15_season,Chelsea,Norwich,1,0,H,C Pawson,4,12,1,4,0,0
15_season,Everton,Aston Villa,4,0,H,M Oliver,6,9,0,0,0,0
15_season,Man City,Liverpool,1,4,A,J Moss,5,13,0,3,0,0
15_season,Newcastle,Leicester,0,3,A,M Jones,9,12,4,1,0,0
15_season,Southampton,Stoke,0,1,A,L Mason,8,8,2,0,0,0
15_season,Swansea,Bournemouth,2,2,D,A Marriner,7,9,3,2,0,0
15_season,Watford,Man United,1,2,A,R Madley,6,12,1,2,0,0
15_season,West Brom,Arsenal,2,1,H,M Clattenburg,14,10,3,2,0,0
15_season,Tottenham,West Ham,4,1,H,A Taylor,13,9,2,2,0,0
15_season,Crystal Palace,Sunderland,0,1,A,M Atkinson,18,11,1,3,0,0
15_season,Aston Villa,Watford,2,3,A,L Mason,6,13,2,3,0,0
15_season,Bournemouth,Everton,3,3,D,K Friend,6,6,2,0,0,0
15_season,Crystal Palace,Newcastle,5,1,H,S Attwell,7,13,1,1,0,0
15_season,Leicester,Man United,1,1,D,C Pawson,5,7,0,1,0,0
15_season,Man City,Southampton,3,1,H,R East,14,11,2,1,0,0
15_season,Sunderland,Stoke,2,0,H,M Dean,4,10,0,2,0,1
15_season,Liverpool,Swansea,1,0,H,A Taylor,12,6,3,1,0,0
15_season,Norwich,Arsenal,1,1,D,J Moss,8,6,1,1,0,0
15_season,Tottenham,Chelsea,0,0,D,M Oliver,14,9,4,2,0,0
15_season,West Ham,West Brom,1,1,D,M Atkinson,15,16,0,2,0,0
15_season,Arsenal,Sunderland,3,1,H,R Madley,7,11,1,1,0,0
15_season,Chelsea,Bournemouth,0,1,A,M Jones,10,13,2,1,0,0
15_season,Man United,West Ham,0,0,D,M Clattenburg,9,13,1,0,0,0
15_season,Southampton,Aston Villa,1,1,D,A Taylor,4,9,1,2,0,0
15_season,Stoke,Man City,2,0,H,M Atkinson,9,10,0,1,0,0
15_season,Swansea,Leicester,0,3,A,M Oliver,3,19,2,3,0,0
15_season,Watford,Norwich,2,0,H,M Dean,11,10,3,3,0,0
15_season,West Brom,Tottenham,1,1,D,J Moss,13,10,3,2,0,0
15_season,Newcastle,Liverpool,2,0,H,A Marriner,6,10,3,1,0,0
15_season,Everton,Crystal Palace,1,1,D,C Pawson,4,11,1,2,0,0
15_season,Bournemouth,Man United,2,1,H,A Taylor,12,12,2,1,0,0
15_season,Crystal Palace,Southampton,1,0,H,M Dean,11,13,0,0,0,0
15_season,Man City,Swansea,2,1,H,R Madley,13,15,3,1,0,0
15_season,Norwich,Everton,1,1,D,M Atkinson,9,6,1,0,0,0
15_season,Sunderland,Watford,0,1,A,G Scott,6,9,1,0,0,0
15_season,West Ham,Stoke,0,0,D,A Marriner,7,9,1,2,0,0
15_season,Aston Villa,Arsenal,0,2,A,K Friend,8,7,0,0,0,0
15_season,Liverpool,West Brom,2,2,D,C Pawson,7,10,0,0,0,0
15_season,Tottenham,Newcastle,1,2,A,R East,13,14,2,2,0,0
15_season,Leicester,Chelsea,2,1,H,M Clattenburg,16,8,2,0,0,0
15_season,Chelsea,Sunderland,3,1,H,R East,12,12,1,3,0,0
15_season,Everton,Leicester,2,3,A,J Moss,6,14,2,1,0,0
15_season,Man United,Norwich,1,2,A,M Oliver,4,10,0,2,0,0
15_season,Newcastle,Aston Villa,1,1,D,M Atkinson,9,14,1,3,0,0
15_season,Southampton,Tottenham,0,2,A,K Friend,18,9,1,1,0,0
15_season,Stoke,Crystal Palace,1,2,A,R Madley,6,12,2,0,0,0
15_season,West Brom,Bournemouth,1,2,A,M Dean,12,9,2,1,2,0
15_season,Swansea,West Ham,0,0,D,L Mason,6,9,0,1,0,0
15_season,Watford,Liverpool,3,0,H,M Clattenburg,6,9,1,0,0,0
15_season,Arsenal,Man City,2,1,H,A Marriner,5,16,0,2,0,0
15_season,Aston Villa,West Ham,1,1,D,M Dean,14,13,3,3,0,0
15_season,Bournemouth,Crystal Palace,0,0,D,M Oliver,10,13,1,0,0,0
15_season,Chelsea,Watford,2,2,D,A Marriner,7,15,1,4,0,0
15_season,Liverpool,Leicester,1,0,H,M Atkinson,11,8,2,1,0,0
15_season,Man City,Sunderland,4,1,H,A Taylor,10,11,1,1,0,0
15_season,Newcastle,Everton,0,1,A,L Mason,16,12,2,2,0,0
15_season,Southampton,Arsenal,4,0,H,J Moss,10,9,1,0,0,0
15_season,Stoke,Man United,2,0,H,K Friend,13,16,1,2,0,0
15_season,Swansea,West Brom,1,0,H,R East,10,13,1,3,0,0
15_season,Tottenham,Norwich,3,0,H,M Jones,4,13,1,2,0,0
15_season,Arsenal,Bournemouth,2,0,H,R East,7,8,2,0,0,0
15_season,Crystal Palace,Swansea,0,0,D,N Swarbrick,11,16,3,2,0,0
15_season,Everton,Stoke,3,4,A,M Clattenburg,10,12,2,1,0,0
15_season,Man United,Chelsea,0,0,D,M Atkinson,16,6,4,2,0,0
15_season,Norwich,Aston Villa,2,0,H,G Scott,10,21,2,5,0,0
15_season,Watford,Tottenham,1,2,A,A Taylor,11,13,4,2,1,0
15_season,West Brom,Newcastle,1,0,H,M Jones,7,13,0,0,0,0
15_season,West Ham,Southampton,2,1,H,M Oliver,6,12,1,3,0,0
15_season,Leicester,Man City,0,0,D,C Pawson,11,8,1,3,0,0
15_season,Sunderland,Liverpool,0,1,A,K Friend,8,16,1,3,0,0
15_season,Arsenal,Newcastle,1,0,H,A Taylor,10,9,2,2,0,0
15_season,Leicester,Bournemouth,0,0,D,A Marriner,9,5,1,1,0,1
15_season,Man United,Swansea,2,1,H,J Moss,14,10,2,1,0,0
15_season,Norwich,Southampton,1,0,H,M Clattenburg,9,7,1,0,0,1
15_season,Sunderland,Aston Villa,3,1,H,C Pawson,8,13,3,4,0,0
15_season,Watford,Man City,1,2,A,M Atkinson,6,10,1,0,0,0
15_season,West Brom,Stoke,2,1,H,L Mason,7,15,1,1,0,1
15_season,West Ham,Liverpool,2,0,H,R Madley,11,8,1,1,0,0
15_season,Crystal Palace,Chelsea,0,3,A,K Friend,12,15,3,0,0,0
15_season,Everton,Tottenham,1,1,D,M Oliver,8,11,1,2,0,0
15_season,Aston Villa,Crystal Palace,1,0,H,M Clattenburg,15,9,2,1,0,0
15_season,Bournemouth,West Ham,1,3,A,M Atkinson,8,5,1,1,0,0
15_season,Newcastle,Man United,3,3,D,M Dean,10,12,1,3,0,0
15_season,Chelsea,West Brom,2,2,D,A Taylor,13,8,3,3,0,0
15_season,Liverpool,Arsenal,3,3,D,M Jones,9,7,2,0,0,0
15_season,Man City,Everton,0,0,D,R East,5,6,0,1,0,0
15_season,Southampton,Watford,2,0,H,C Pawson,9,11,1,2,0,0
15_season,Stoke,Norwich,3,1,H,N Swarbrick,5,8,0,1,0,1
15_season,Swansea,Sunderland,2,4,A,G Scott,9,12,2,0,1,0
15_season,Tottenham,Leicester,0,1,A,L Mason,13,10,1,0,0,0
15_season,Aston Villa,Leicester,1,1,D,R East,13,15,3,2,0,0
15_season,Bournemouth,Norwich,3,0,H,R Madley,8,13,1,1,0,0
15_season,Chelsea,Everton,3,3,D,M Jones,12,5,1,1,0,0
15_season,Man City,Crystal Palace,4,0,H,J Moss,10,11,0,2,0,0
15_season,Newcastle,West Ham,2,1,H,N Swarbrick,9,4,1,0,0,0
15_season,Southampton,West Brom,3,0,H,M Atkinson,10,11,0,0,0,0
15_season,Tottenham,Sunderland,4,1,H,M Dean,8,13,0,2,0,0
15_season,Liverpool,Man United,0,1,A,M Clattenburg,6,18,0,2,0,0
15_season,Stoke,Arsenal,0,0,D,C Pawson,16,10,0,0,0,0
15_season,Swansea,Watford,1,0,H,M Oliver,8,11,2,2,0,0
15_season,Crystal Palace,Tottenham,1,3,A,M Atkinson,11,12,2,2,0,0
15_season,Leicester,Stoke,3,0,H,M Dean,10,13,0,1,0,0
15_season,Man United,Southampton,0,1,A,M Jones,11,8,0,0,0,0
15_season,Norwich,Liverpool,4,5,A,L Mason,10,14,0,1,0,0
15_season,Sunderland,Bournemouth,1,1,D,R East,5,9,1,1,0,0
15_season,Watford,Newcastle,2,1,H,A Marriner,10,12,2,1,0,0
15_season,West Brom,Aston Villa,0,0,D,R Madley,7,13,0,1,0,0
15_season,West Ham,Man City,2,2,D,C Pawson,11,15,2,3,0,0
15_season,Arsenal,Chelsea,0,1,A,M Clattenburg,14,13,1,3,1,0
15_season,Everton,Swansea,1,2,A,A Taylor,5,12,0,3,0,0
15_season,Arsenal,Southampton,0,0,D,L Mason,11,19,2,1,0,0
15_season,Crystal Palace,Bournemouth,1,2,A,M Jones,11,15,3,4,0,0
15_season,Leicester,Liverpool,2,0,H,A Marriner,6,7,0,1,0,0
15_season,Man United,Stoke,3,0,H,R East,13,13,2,1,0,0
15_season,Norwich,Tottenham,0,3,A,K Friend,8,9,2,2,0,0
15_season,Sunderland,Man City,0,1,A,S Attwell,6,15,1,4,0,0
15_season,West Brom,Swansea,1,1,D,N Swarbrick,12,13,0,0,0,0
15_season,West Ham,Aston Villa,2,0,H,J Moss,9,11,3,0,0,1
15_season,Everton,Newcastle,3,0,H,C Pawson,8,15,1,2,0,1
15_season,Watford,Chelsea,0,0,D,M Dean,10,13,2,1,0,0
15_season,Aston Villa,Norwich,2,0,H,M Atkinson,10,11,0,2,0,0
15_season,Liverpool,Sunderland,2,2,D,R Madley,4,12,1,1,0,0
15_season,Man City,Leicester,1,3,A,A Taylor,9,15,2,2,0,0
15_season,Newcastle,West Brom,1,0,H,L Mason,12,12,0,3,0,0
15_season,Southampton,West Ham,1,0,H,M Clattenburg,17,10,1,2,1,0
15_season,Stoke,Everton,0,3,A,A Marriner,11,8,1,0,0,0
15_season,Swansea,Crystal Palace,1,1,D,M Dean,11,14,1,2,0,0
15_season,Tottenham,Watford,1,0,H,R East,12,9,0,1,0,0
15_season,Bournemouth,Arsenal,0,2,A,K Friend,6,8,0,1,0,0
15_season,Chelsea,Man United,1,1,D,M Oliver,6,9,0,3,0,0
15_season,Bournemouth,Stoke,1,3,A,G Scott,7,18,4,2,0,0
15_season,Chelsea,Newcastle,5,1,H,R Madley,16,14,0,1,1,0
15_season,Crystal Palace,Watford,1,2,A,R East,11,16,0,2,0,0
15_season,Everton,West Brom,0,1,A,M Oliver,9,12,1,3,0,0
15_season,Norwich,West Ham,2,2,D,M Jones,16,11,2,2,0,0
15_season,Sunderland,Man United,2,1,H,A Marriner,7,15,2,3,0,0
15_season,Swansea,Southampton,0,1,A,J Moss,10,12,0,3,0,0
15_season,Arsenal,Leicester,2,1,H,M Atkinson,9,10,4,3,0,1
15_season,Aston Villa,Liverpool,0,6,A,N Swarbrick,10,9,3,1,0,0
15_season,Man City,Tottenham,1,2,A,M Clattenburg,12,17,1,3,0,0
15_season,Leicester,Norwich,1,0,H,N Swarbrick,9,11,0,2,0,0
15_season,Southampton,Chelsea,1,2,A,M Atkinson,10,11,3,1,0,0
15_season,Stoke,Aston Villa,2,1,H,K Friend,7,15,0,3,0,0
15_season,Watford,Bournemouth,0,0,D,A Taylor,14,17,3,1,0,0
15_season,West Brom,Crystal Palace,3,2,H,J Moss,14,16,2,2,0,0
15_season,West Ham,Sunderland,1,0,H,M Dean,11,9,1,0,0,0
15_season,Tottenham,Swansea,2,1,H,M Jones,11,14,2,3,0,0
15_season,Man United,Arsenal,3,2,H,C Pawson,21,15,4,3,0,0
15_season,Aston Villa,Everton,1,3,A,R East,8,7,3,1,0,0
15_season,Bournemouth,Southampton,2,0,H,M Dean,11,18,0,0,0,0
15_season,Leicester,West Brom,2,2,D,M Clattenburg,10,8,0,2,0,0
15_season,Norwich,Chelsea,1,2,A,L Mason,17,5,3,2,0,0
15_season,Sunderland,Crystal Palace,2,2,D,A Taylor,11,14,1,1,0,0
15_season,Arsenal,Swansea,1,2,A,R Madley,8,11,0,2,0,0
15_season,Liverpool,Man City,3,0,H,M Atkinson,14,14,0,1,0,0
15_season,Man United,Watford,1,0,H,M Jones,7,17,1,2,0,0
15_season,Stoke,Newcastle,1,0,H,N Swarbrick,11,6,1,0,0,0
15_season,West Ham,Tottenham,1,0,H,A Marriner,10,11,0,3,0,0
15_season,Chelsea,Stoke,1,1,D,M Clattenburg,9,10,1,2,0,0
15_season,Everton,West Ham,2,3,A,A Taylor,12,13,2,3,1,0
15_season,Man City,Aston Villa,4,0,H,L Mason,10,10,0,1,0,0
15_season,Newcastle,Bournemouth,1,3,A,P Tierney,13,8,1,3,0,0
15_season,Southampton,Sunderland,1,1,D,N Swarbrick,9,9,2,1,1,0
15_season,Swansea,Norwich,1,0,H,C Pawson,14,15,2,5,0,0
15_season,Tottenham,Arsenal,2,2,D,M Oliver,9,10,2,2,0,1
15_season,Watford,Leicester,0,1,A,J Moss,10,11,2,2,0,0
15_season,Crystal Palace,Liverpool,1,2,A,A Marriner,12,16,1,2,0,1
15_season,West Brom,Man United,1,0,H,M Dean,8,7,1,0,0,1
15_season,Bournemouth,Swansea,3,2,H,R East,12,11,1,0,0,0
15_season,Norwich,Man City,0,0,D,J Moss,15,10,3,1,0,0
15_season,Stoke,Southampton,1,2,A,L Mason,13,12,1,2,0,1
15_season,Aston Villa,Tottenham,0,2,A,A Taylor,6,6,0,0,0,0
15_season,Leicester,Newcastle,1,0,H,C Pawson,4,9,0,0,0,0
15_season,Chelsea,West Ham,2,2,D,R Madley,13,14,3,5,0,0
15_season,Crystal Palace,Leicester,0,1,A,M Jones,9,13,1,1,0,0
15_season,Everton,Arsenal,0,2,A,M Clattenburg,7,10,0,0,0,0
15_season,Swansea,Aston Villa,1,0,H,M Dean,9,10,3,2,0,0
15_season,Watford,Stoke,1,2,A,C Pawson,10,14,3,1,0,0
15_season,West Brom,Norwich,0,1,A,A Taylor,8,13,1,2,0,0
15_season,Man City,Man United,0,1,A,M Oliver,9,12,1,1,0,0
15_season,Newcastle,Sunderland,1,1,D,M Atkinson,14,7,4,1,0,0
15_season,Southampton,Liverpool,3,2,H,R East,10,13,1,3,0,0
15_season,Tottenham,Bournemouth,3,0,H,N Swarbrick,11,6,0,1,0,0
15_season,Arsenal,Watford,4,0,H,A Taylor,7,10,1,1,0,0
15_season,Aston Villa,Chelsea,0,4,A,N Swarbrick,12,8,4,1,1,0
15_season,Bournemouth,Man City,0,4,A,R Madley,9,8,0,1,0,0
15_season,Liverpool,Tottenham,1,1,D,J Moss,11,11,2,0,0,0
15_season,Norwich,Newcastle,3,2,H,M Dean,6,11,0,0,0,0
15_season,Stoke,Swansea,2,2,D,M Atkinson,6,16,0,1,0,0
15_season,Sunderland,West Brom,0,0,D,R East,11,13,1,1,0,0
15_season,West Ham,Crystal Palace,2,2,D,M Clattenburg,12,19,2,2,1,0
15_season,Leicester,Southampton,1,0,H,M Oliver,12,13,2,2,0,0
15_season,Man United,Everton,1,0,H,A Marriner,15,6,2,0,0,0
15_season,Aston Villa,Bournemouth,1,2,A,M Atkinson,13,11,2,2,0,0
15_season,Crystal Palace,Norwich,1,0,H,M Oliver,13,10,2,1,0,0
15_season,Man City,West Brom,2,1,H,M Jones,10,7,0,1,0,0
15_season,Southampton,Newcastle,3,1,H,R Madley,8,7,0,0,0,0
15_season,Swansea,Chelsea,1,0,H,A Marriner,15,13,5,4,0,0
15_season,Watford,Everton,1,1,D,K Friend,13,10,2,1,0,0
15_season,West Ham,Arsenal,3,3,D,C Pawson,11,8,2,0,0,0
15_season,Liverpool,Stoke,4,1,H,M Clattenburg,14,14,0,2,0,0
15_season,Sunderland,Leicester,0,2,A,A Taylor,9,9,1,1,0,0
15_season,Tottenham,Man United,3,0,H,M Dean,10,10,3,3,0,0
15_season,Crystal Palace,Everton,0,0,D,M Jones,7,9,0,1,0,1
15_season,Chelsea,Man City,0,3,A,M Dean,12,15,2,3,1,0
15_season,Everton,Southampton,1,1,D,C Pawson,8,14,1,1,0,0
15_season,Man United,Aston Villa,1,0,H,K Friend,9,10,0,1,0,0
15_season,Newcastle,Swansea,3,0,H,L Mason,13,9,2,1,0,0
15_season,Norwich,Sunderland,0,3,A,A Marriner,7,11,2,2,0,0
15_season,West Brom,Watford,0,1,A,M Oliver,11,17,0,3,0,0
15_season,Arsenal,Crystal Palace,1,1,D,R East,7,13,0,2,0,0
15_season,Bournemouth,Liverpool,1,2,A,M Jones,9,9,0,0,0,0
15_season,Leicester,West Ham,2,2,D,J Moss,14,14,1,3,1,0
15_season,Stoke,Tottenham,0,4,A,N Swarbrick,12,12,2,0,0,0
15_season,Newcastle,Man City,1,1,D,K Friend,13,8,3,2,0,0
15_season,Liverpool,Everton,4,0,H,R Madley,8,11,1,1,0,1
15_season,Man United,Crystal Palace,2,0,H,L Mason,13,7,1,2,0,0
15_season,West Ham,Watford,3,1,H,M Dean,11,17,0,2,0,1
15_season,Arsenal,West Brom,2,0,H,J Moss,14,14,0,1,0,0
15_season,Aston Villa,Southampton,2,4,A,N Swarbrick,8,9,2,0,0,0
15_season,Bournemouth,Chelsea,1,4,A,R East,11,4,1,0,0,0
15_season,Liverpool,Newcastle,2,2,D,A Marriner,8,17,1,1,0,0
15_season,Man City,Stoke,4,0,H,R Madley,8,8,0,0,0,0
15_season,Leicester,Swansea,4,0,H,M Clattenburg,15,10,1,2,0,0
15_season,Sunderland,Arsenal,0,0,D,M Dean,10,8,2,4,0,0
15_season,Tottenham,West Brom,1,1,D,M Jones,8,13,0,1,0,0
15_season,Arsenal,Norwich,1,0,H,M Jones,8,7,1,0,0,0
15_season,Everton,Bournemouth,2,1,H,N Swarbrick,4,8,1,0,0,0
15_season,Newcastle,Crystal Palace,1,0,H,M Dean,11,12,2,0,0,0
15_season,Stoke,Sunderland,1,1,D,C Pawson,13,13,2,2,0,0
15_season,Watford,Aston Villa,3,2,H,A Taylor,14,10,2,3,0,1
15_season,West Brom,West Ham,0,3,A,L Mason,14,7,0,0,0,0
15_season,Man United,Leicester,1,1,D,M Oliver,16,10,3,0,0,1
15_season,Southampton,Man City,4,2,H,A Marriner,12,9,2,1,0,0
15_season,Swansea,Liverpool,3,1,H,R East,12,13,2,2,0,1
15_season,Chelsea,Tottenham,2,2,D,M Clattenburg,9,20,3,9,0,0
15_season,Aston Villa,Newcastle,0,0,D,R Madley,8,13,1,1,0,0
15_season,Bournemouth,West Brom,1,1,D,M Clattenburg,5,8,2,1,0,0
15_season,Crystal Palace,Stoke,2,1,H,K Friend,8,18,2,3,0,0
